supplier_id,supplier_name,country,region,risk_score,risk_category
SUP-070313,"Barton, Ferguson and Sanchez",Algeria,Europe,88.5,High
SUP-070314,Reed-Black,San Marino,Asia,99.9,High
SUP-070315,"Hoffman, Howell and Pearson",Rwanda,Africa,93.9,High
SUP-070316,Mcdonald and Sons,France,Middle East,8.3,Low
SUP-070317,"Lee, Wright and King",Cape Verde,Europe,0.0,
SUP-070318,Klein-Griffin,Guinea-Bissau,Africa,0.1,Low
SUP-070319,Murphy-Johnson,Kiribati,Africa,0.0,
SUP-070320,Farrell-Torres,Myanmar,Europe,87.1,High
SUP-070321,Little-Brown,Korea,Middle East,0.0,
SUP-070322,Mitchell and Sons,Czech Republic,Africa,0.3,Low
SUP-070323,Pratt Ltd,Madagascar,Asia,56.7,Medium
SUP-070324,"Thompson, Cunningham and Jones",Turkmenistan,Asia,0.3,Low
SUP-070325,"Robinson, Ward and Jones",Moldova,Asia,0.0,
SUP-070326,West-Mitchell,Iraq,Middle East,35.1,Medium
SUP-070327,Carrillo-Woods,Hong Kong,Americas,43.7,Medium
SUP-070328,"Oconnell, Kennedy and Montgomery",Spain,Asia,1.1,Low
SUP-070329,"Steele, Cox and Foster",El Salvador,Europe,16.3,Low
SUP-070330,Harrington Ltd,Anguilla,Americas,0.0,
SUP-070331,Park-Smith,Uganda,Europe,0.4,Low
SUP-070332,Williams-Adams,Chile,Middle East,1.6,Low
SUP-070333,Brooks Group,Cuba,Asia,38.8,Medium
SUP-070334,"Vaughan, Ramirez and Scott",Estonia,Africa,11.9,Low
SUP-070335,Aguirre-Morton,French Guiana,Asia,5.2,Low
SUP-070336,Patel Inc,Saint Vincent and the Grenadines,Middle East,0.4,Low
SUP-070337,"White, Perez and Daugherty",Solomon Islands,Asia,54.7,Medium
SUP-070338,"Weaver, Harper and Garcia",Mexico,Asia,1.3,Low
SUP-070339,Mueller-Tran,Korea,Asia,12.8,Low
SUP-070340,Lee-Howe,Nicaragua,Middle East,0.0,
SUP-070341,"Sanchez, Jackson and Park",Somalia,Asia,0.1,Low
SUP-070342,Johnson-Weaver,Comoros,Africa,0.5,Low
SUP-070343,"Reynolds, Patterson and Miller",Guatemala,Africa,1.8,Low
SUP-070344,"Knight, Kennedy and Martin",Tajikistan,Americas,0.0,
SUP-070345,"Martinez, Anderson and Martinez",Croatia,Americas,0.0,
SUP-070346,Brown PLC,Ukraine,Americas,7.5,Low
SUP-070347,Barker LLC,Timor-Leste,Americas,36.1,Medium
SUP-070348,"Stokes, Brown and Torres",Indonesia,Africa,4.1,Low
SUP-070349,Moreno-Hill,Western Sahara,Americas,22.9,Low
SUP-070350,"Adams, Perez and Gray",Kuwait,Europe,0.0,
SUP-070351,"Hicks, Floyd and Bishop",Palestinian Territory,Middle East,0.1,Low
SUP-070352,Cobb Ltd,Chad,Middle East,7.5,Low
SUP-070353,Beck Ltd,Turkmenistan,Africa,4.1,Low
SUP-070354,Martin Inc,Moldova,Middle East,0.3,Low
SUP-070355,"Harrison, Ortiz and Moore",Austria,Middle East,0.2,Low
SUP-070356,"Becker, Martin and Wilson",Guam,Asia,3.2,Low
SUP-070357,"Shepherd, Jones and Thompson",French Southern Territories,Americas,0.1,Low
SUP-070358,Weaver-Carter,Iran,Americas,0.1,Low
SUP-070359,Vincent Ltd,Cyprus,Asia,1.1,Low
SUP-070360,Nguyen-Edwards,Wallis and Futuna,Africa,57.1,Medium
SUP-070361,Wilson and Sons,Peru,Europe,0.0,
SUP-070362,Collins Group,Cape Verde,Africa,0.4,Low
SUP-070363,"Fischer, Woodward and Tate",Greece,Europe,31.4,Low
SUP-070364,Martin-Sellers,French Southern Territories,Europe,0.1,Low
SUP-070365,"Holmes, Gonzalez and Jones",Gibraltar,Asia,1.7,Low
SUP-070366,Taylor-Carey,Cote d'Ivoire,Africa,99.5,High
SUP-070367,"Hawkins, Wilson and Chan",Northern Mariana Islands,Americas,5.6,Low
SUP-070368,Swanson-Haney,France,Africa,0.0,
SUP-070369,James LLC,Azerbaijan,Africa,0.0,
SUP-070370,Fry-Flowers,Saint Pierre and Miquelon,Europe,0.2,Low
SUP-070371,Hull-Smith,Haiti,Europe,7.3,Low
SUP-070372,Alvarado-Harrison,Djibouti,Americas,0.0,
SUP-070373,"Williams, Alvarado and Williams",Panama,Americas,0.2,Low
SUP-070374,Johnson-Huffman,Singapore,Europe,0.1,Low
SUP-070375,Rodriguez Group,Eritrea,Africa,0.0,
SUP-070376,"Anderson, Macdonald and Turner",Heard Island and McDonald Islands,Europe,0.2,Low
SUP-070377,"Garcia, Garcia and Jensen",Greenland,Middle East,37.5,Medium
SUP-070378,"Mcgrath, Moses and Mcguire",Chad,Middle East,0.0,
SUP-070379,Hobbs-Gonzalez,Pakistan,Europe,0.0,
SUP-070380,Cooper-Schmidt,Bahamas,Americas,0.0,
SUP-070381,Steele-Roberts,Bahrain,Europe,0.1,Low
SUP-070382,Gill PLC,Somalia,Africa,10.5,Low
SUP-070383,Davis PLC,Tanzania,Middle East,4.3,Low
SUP-070384,"Phillips, Woods and Choi",Libyan Arab Jamahiriya,Asia,97.5,High
SUP-070385,"Daniel, Perry and Lawson",Uruguay,Americas,6.1,Low
SUP-070386,Joseph-Allen,Guinea-Bissau,Asia,0.4,Low
SUP-070387,Kane-Poole,Tokelau,Americas,0.1,Low
SUP-070388,Herring and Sons,Brazil,Asia,81.7,High
SUP-070389,Martinez Group,Somalia,Asia,0.0,
SUP-070390,Austin-Patel,Rwanda,Europe,2.0,Low
SUP-070391,Page-Vargas,Argentina,Americas,0.1,Low
SUP-070392,Henderson-Park,Spain,Middle East,24.8,Low
SUP-070393,Hill-Chan,Panama,Asia,16.7,Low
SUP-070394,Williams-Duffy,Saint Pierre and Miquelon,Europe,0.7,Low
SUP-070395,Gonzalez LLC,Croatia,Africa,0.1,Low
SUP-070396,"Kramer, Fernandez and Villarreal",Ukraine,Americas,81.3,High
SUP-070397,Nelson LLC,Luxembourg,Americas,1.5,Low
SUP-070398,"Koch, Pierce and Sanford",Guam,Middle East,0.0,
SUP-070399,Hall-Jones,Dominica,Asia,98.0,High
SUP-070400,Lewis-Santos,Dominican Republic,Europe,4.9,Low
SUP-070401,"Allen, Wood and Smith",Moldova,Asia,4.3,Low
SUP-070402,"Daniels, Nolan and Allen",Sao Tome and Principe,Europe,43.8,Medium
SUP-070403,Gilbert-Moore,Paraguay,Middle East,14.8,Low
SUP-070404,"Olson, Cruz and Orozco",Iran,Asia,0.0,
SUP-070405,Ortiz-Thomas,Uruguay,Africa,77.1,High
SUP-070406,Mitchell Ltd,Poland,Middle East,0.3,Low
SUP-070407,Manning Ltd,Mauritius,Middle East,99.8,High
SUP-070408,Pena-Robinson,Liechtenstein,Americas,0.1,Low
SUP-070409,Campbell Inc,Sri Lanka,Europe,0.2,Low
SUP-070410,"Contreras, Jennings and Smith",Niger,Asia,0.0,
SUP-070411,"Greene, Valdez and Powell",Cambodia,Europe,0.0,
SUP-070412,"Rios, Rodriguez and Ortiz",Holy See (Vatican City State),Middle East,0.1,Low
SUP-070413,Barton-Valencia,France,Asia,20.2,Low
SUP-070414,Richards-Meyer,Romania,Africa,0.0,
SUP-070415,"Willis, Stewart and York",Nicaragua,Europe,0.0,
SUP-070416,"Padilla, Gibson and Cole",Liechtenstein,Europe,2.6,Low
SUP-070417,Fisher and Sons,Sweden,Africa,1.1,Low
SUP-070418,"Dixon, Taylor and Martin",Andorra,Middle East,5.2,Low
SUP-070419,Oneal Group,Mexico,Europe,23.3,Low
SUP-070420,"Brooks, Keller and Tucker",Bermuda,Americas,17.6,Low
SUP-070421,"Gonzalez, Sanders and Fernandez",Malawi,Americas,3.0,Low
SUP-070422,"Reyes, Hampton and Brooks",Thailand,Asia,4.5,Low
SUP-070423,"Hall, Robinson and Joseph",Madagascar,Africa,2.9,Low
SUP-070424,"Barajas, Ramos and Kerr",Korea,Middle East,2.7,Low
SUP-070425,Hernandez Ltd,French Guiana,Americas,0.0,
SUP-070426,Ingram-Sullivan,Nicaragua,Asia,0.2,Low
SUP-070427,Thompson-Smith,Sao Tome and Principe,Asia,55.8,Medium
SUP-070428,"Fischer, Serrano and Proctor",Mauritius,Europe,0.6,Low
SUP-070429,"Patterson, Peters and Chase",Kenya,Middle East,0.8,Low
SUP-070430,Hicks Group,French Polynesia,Americas,0.3,Low
SUP-070431,White Group,Korea,Africa,3.6,Low
SUP-070432,Peters-Nelson,Saint Vincent and the Grenadines,Europe,0.7,Low
SUP-070433,Vega-Olson,Uruguay,Americas,99.8,High
SUP-070434,Henderson-Hernandez,Tajikistan,Asia,0.1,Low
SUP-070435,Long PLC,Benin,Africa,9.4,Low
SUP-070436,Howard-Lee,Russian Federation,Asia,6.9,Low
SUP-070437,"Crawford, Patterson and Bates",Malawi,Europe,0.0,
SUP-070438,Jones-Curtis,Syrian Arab Republic,Africa,56.2,Medium
SUP-070439,"Cooper, Thompson and Francis",Korea,Africa,0.7,Low
SUP-070440,Jones Ltd,Falkland Islands (Malvinas),Europe,93.0,High
SUP-070441,Malone PLC,China,Asia,0.1,Low
SUP-070442,"Casey, Green and Cruz",Mexico,Africa,1.2,Low
SUP-070443,"Roberts, Little and Martin",Iceland,Middle East,99.9,High
SUP-070444,Silva-Johnston,Honduras,Middle East,12.6,Low
SUP-070445,Gonzalez LLC,Turkmenistan,Asia,5.1,Low
SUP-070446,Stevens-Anderson,Turks and Caicos Islands,Africa,0.6,Low
SUP-070447,Anderson-Rodriguez,Eritrea,Asia,2.4,Low
SUP-070448,Davis Ltd,United States Virgin Islands,Middle East,0.3,Low
SUP-070449,Coleman-Anderson,Afghanistan,Africa,0.0,
SUP-070450,Frank-Mahoney,Malawi,Africa,0.6,Low
SUP-070451,Richardson-Rodriguez,Panama,Asia,0.3,Low
SUP-070452,White-Walker,Cape Verde,Africa,0.0,
SUP-070453,Bishop-Spencer,Montenegro,Asia,0.2,Low
SUP-070454,Richard-Williams,Malaysia,Americas,0.8,Low
SUP-070455,"Pham, Nguyen and White",Guinea-Bissau,Americas,1.2,Low
SUP-070456,Hardin-Sullivan,Algeria,Middle East,17.1,Low
SUP-070457,Trevino-Peterson,Bosnia and Herzegovina,Middle East,99.8,High
SUP-070458,Sanchez-Morgan,Uruguay,Europe,1.7,Low
SUP-070459,Stevens-Proctor,Timor-Leste,Americas,95.2,High
SUP-070460,"Khan, Holmes and Banks",Cocos (Keeling) Islands,Americas,0.0,
SUP-070461,"Nunez, Bolton and Tran",Madagascar,Europe,32.6,Low
SUP-070462,Freeman PLC,Libyan Arab Jamahiriya,Asia,0.0,
SUP-070463,"Finley, Small and Patterson",Solomon Islands,Americas,0.4,Low
SUP-070464,Foster Group,Christmas Island,Americas,79.4,High
SUP-070465,Williams-Brooks,United Kingdom,Middle East,0.0,
SUP-070466,Ruiz-Jenkins,Bouvet Island (Bouvetoya),Europe,0.8,Low
SUP-070467,Miller LLC,Bermuda,Europe,33.8,Medium
SUP-070468,"Marshall, Douglas and Hill",Ethiopia,Middle East,10.2,Low
SUP-070469,"Hurley, Ortega and Stevenson",Myanmar,Americas,0.0,
SUP-070470,Brown-Branch,Suriname,Africa,45.4,Medium
SUP-070471,Short-Taylor,Rwanda,Europe,1.6,Low
SUP-070472,Green Group,Hong Kong,Americas,0.1,Low
SUP-070473,Suarez and Sons,Northern Mariana Islands,Asia,0.0,
SUP-070474,Johnson Group,Congo,Europe,4.3,Low
SUP-070475,Rogers Group,Pitcairn Islands,Middle East,0.0,
SUP-070476,Hall Inc,Mauritania,Europe,20.9,Low
SUP-070477,"Wallace, Lee and Hess",Liberia,Middle East,1.5,Low
SUP-070478,Brown Ltd,Tanzania,Asia,1.6,Low
SUP-070479,"Valenzuela, Boyd and Levy",China,Americas,99.3,High
SUP-070480,Lee-Walsh,Micronesia,Middle East,93.8,High
SUP-070481,Davis-Watkins,Cameroon,Middle East,7.6,Low
SUP-070482,Benson-Parsons,Guernsey,Asia,43.1,Medium
SUP-070483,Stark LLC,Senegal,Africa,0.2,Low
SUP-070484,James Group,Kazakhstan,Europe,12.7,Low
SUP-070485,Moore-Smith,Mexico,Africa,1.9,Low
SUP-070486,"Williams, Contreras and Figueroa",Canada,Europe,0.5,Low
SUP-070487,Baker LLC,Cape Verde,Asia,0.4,Low
SUP-070488,"Calderon, Fleming and Valenzuela",Netherlands,Asia,8.6,Low
SUP-070489,"Long, Garcia and Shields",Gibraltar,Africa,0.3,Low
SUP-070490,Graves and Sons,Kuwait,Asia,4.6,Low
SUP-070491,White-Jones,Uzbekistan,Americas,0.3,Low
SUP-070492,Brown-White,Jamaica,Africa,0.0,
SUP-070493,Craig Group,Slovakia (Slovak Republic),Middle East,0.1,Low
SUP-070494,Potter-Carter,Slovakia (Slovak Republic),Middle East,0.0,
SUP-070495,Rodriguez PLC,Timor-Leste,Asia,0.1,Low
SUP-070496,Taylor Group,Bahamas,Asia,84.6,High
SUP-070497,Jordan-Gonzales,Barbados,Europe,1.8,Low
SUP-070498,Brown Ltd,Norfolk Island,Africa,11.7,Low
SUP-070499,Matthews-Warren,Yemen,Africa,0.0,
SUP-070500,Walker and Sons,Romania,Americas,2.4,Low
SUP-070501,Carroll Group,Cocos (Keeling) Islands,Middle East,2.1,Low
SUP-070502,Schroeder-Roth,Burkina Faso,Middle East,0.1,Low
SUP-070503,"Burke, Hale and Lutz",Mayotte,Americas,94.1,High
SUP-070504,Cobb-Byrd,Slovenia,Europe,0.7,Low
SUP-070505,"Martin, Johnson and Harvey",Aruba,Americas,0.1,Low
SUP-070506,Cunningham-Pacheco,Lithuania,Europe,99.7,High
SUP-070507,Berry-Walls,Papua New Guinea,Europe,0.0,
SUP-070508,Christian-Walker,Croatia,Europe,0.1,Low
SUP-070509,Brown-George,Bhutan,Asia,64.5,Medium
SUP-070510,"Ortiz, Nelson and Nelson",Jamaica,Asia,29.4,Low
SUP-070511,Dixon LLC,Colombia,Europe,0.4,Low
SUP-070512,"Hurst, Riggs and Dennis",Cambodia,Americas,2.2,Low
SUP-070513,"Gilmore, Wright and Chung",Chile,Americas,82.5,High
SUP-070514,Davies-Anderson,Marshall Islands,Americas,1.2,Low
SUP-070515,"Lee, Carpenter and Gonzales",Martinique,Asia,0.2,Low
SUP-070516,Moreno-Moss,Reunion,Europe,96.3,High
SUP-070517,Patterson PLC,Papua New Guinea,Middle East,0.1,Low
SUP-070518,Le LLC,Japan,Americas,42.1,Medium
SUP-070519,"Luna, Stout and Parker",Moldova,Asia,0.0,
SUP-070520,Huynh-Grimes,Norfolk Island,Africa,0.1,Low
SUP-070521,Cox-Martinez,Portugal,Europe,1.2,Low
SUP-070522,Martin-Cook,Nicaragua,Americas,99.9,High
SUP-070523,Hudson-Bender,British Virgin Islands,Asia,13.3,Low
SUP-070524,Cooper-Newman,Turks and Caicos Islands,Africa,85.2,High
SUP-070525,Kirk-Young,Solomon Islands,Europe,1.2,Low
SUP-070526,"Evans, Martinez and Cook",Sri Lanka,Middle East,0.0,
SUP-070527,Cook PLC,Moldova,Europe,9.9,Low
SUP-070528,"Lopez, Jones and Howell",Brazil,Europe,25.2,Low
SUP-070529,Miller PLC,Belize,Americas,0.0,
SUP-070530,Short Inc,Barbados,Europe,0.0,
SUP-070531,"Martin, Riddle and Richards",South Georgia and the South Sandwich Islands,Africa,23.6,Low
SUP-070532,Martinez-Robbins,Honduras,Africa,74.1,High
SUP-070533,Sanders Ltd,Tonga,Europe,57.1,Medium
SUP-070534,"Thompson, Sims and Stafford",Aruba,Europe,0.1,Low
SUP-070535,Obrien-Scott,Serbia,Africa,22.7,Low
SUP-070536,Barber and Sons,Portugal,Africa,0.3,Low
SUP-070537,"Browning, Palmer and Mason",Jordan,Americas,6.0,Low
SUP-070538,Clark-Collins,Micronesia,Middle East,0.2,Low
SUP-070539,Sullivan-Rich,Macao,Africa,0.1,Low
SUP-070540,"Richards, Brown and Vance",Saudi Arabia,Middle East,0.0,
SUP-070541,"Diaz, Johnson and Green",Christmas Island,Middle East,0.0,
SUP-070542,"Smith, Smith and Taylor",Falkland Islands (Malvinas),Africa,0.0,
SUP-070543,Evans-Wang,Maldives,Americas,34.3,Medium
SUP-070544,Booker-Bird,Lebanon,Europe,1.5,Low
SUP-070545,"Edwards, Moran and Nguyen",Niue,Asia,1.6,Low
SUP-070546,"Perez, Bishop and Bell",Dominican Republic,Europe,0.1,Low
SUP-070547,Ayala-Henderson,Congo,Asia,0.0,
SUP-070548,"Novak, Harris and Garcia",Uzbekistan,Africa,3.3,Low
SUP-070549,Wilkerson-Morris,France,Europe,24.2,Low
SUP-070550,"Ross, Kim and Morrison",Bulgaria,Europe,99.8,High
SUP-070551,Soto Group,Maldives,Asia,0.0,
SUP-070552,Abbott Inc,Peru,Americas,3.6,Low
SUP-070553,Lopez and Sons,Bahrain,Africa,0.0,
SUP-070554,Andrews Group,Cocos (Keeling) Islands,Africa,94.5,High
SUP-070555,Lee-Walker,Isle of Man,Africa,0.0,
SUP-070556,Huynh Group,Austria,Europe,0.1,Low
SUP-070557,Gomez-Garrison,Andorra,Middle East,41.0,Medium
SUP-070558,"Nguyen, Walker and Jones",Iceland,Asia,23.7,Low
SUP-070559,"Gonzalez, Anderson and Cortez",South Africa,Europe,1.2,Low
SUP-070560,"Simmons, Olson and Nelson",Madagascar,Americas,0.2,Low
SUP-070561,Moore-Rogers,Cape Verde,Americas,6.7,Low
SUP-070562,"Deleon, Miller and Johnson",Venezuela,Europe,6.2,Low
SUP-070563,Peterson Inc,Guam,Asia,0.0,
SUP-070564,"Scott, White and Frank",United States Virgin Islands,Africa,0.1,Low
SUP-070565,Larson-Aguilar,Korea,Africa,0.0,
SUP-070566,Craig Inc,Nicaragua,Middle East,95.3,High
SUP-070567,Cox PLC,Liechtenstein,Europe,42.2,Medium
SUP-070568,Woodard-Sanchez,Liberia,Middle East,0.0,
SUP-070569,Stokes PLC,Burkina Faso,Americas,12.0,Low
SUP-070570,"Peterson, Williams and Zavala",Albania,Africa,29.8,Low
SUP-070571,Gonzalez-Mcpherson,Kuwait,Africa,0.3,Low
SUP-070572,Joseph-Thompson,Taiwan,Middle East,0.0,
SUP-070573,"Patterson, Wilson and Blankenship",Svalbard & Jan Mayen Islands,Europe,60.6,Medium
SUP-070574,Miller-Morgan,Spain,Middle East,96.2,High
SUP-070575,"Mcintyre, Cherry and Meyer",Ireland,Americas,0.0,
SUP-070576,Miller-Bray,China,Europe,91.5,High
SUP-070577,Estrada PLC,Cape Verde,Americas,41.9,Medium
SUP-070578,"Hall, Chan and Thompson",Burkina Faso,Europe,0.0,
SUP-070579,Duran-Braun,Turkmenistan,Middle East,0.4,Low
SUP-070580,"Robinson, Roberts and Santos",Latvia,Asia,2.5,Low
SUP-070581,Ryan and Sons,Brunei Darussalam,Middle East,11.5,Low
SUP-070582,Wu and Sons,Cayman Islands,Europe,47.9,Medium
SUP-070583,"Barker, Rodriguez and Beard",Cameroon,Americas,0.3,Low
SUP-070584,Johns Inc,Lesotho,Middle East,0.0,
SUP-070585,"Rojas, Stanley and Kim",Dominican Republic,Europe,8.7,Low
SUP-070586,Bell Inc,Guinea,Americas,0.3,Low
SUP-070587,"Martinez, Gutierrez and Glenn",Iran,Americas,24.4,Low
SUP-070588,Morse-Rogers,Marshall Islands,Americas,0.0,
SUP-070589,Gomez-Gibson,Mayotte,Europe,0.1,Low
SUP-070590,Jackson LLC,Barbados,Americas,0.0,
SUP-070591,"Morgan, Williams and Gonzales",Marshall Islands,Americas,23.3,Low
SUP-070592,"Dean, Cole and Bass",American Samoa,Middle East,0.4,Low
SUP-070593,Morales-Fuller,Norfolk Island,Americas,16.1,Low
SUP-070594,Brown Inc,Saint Helena,Asia,99.9,High
SUP-070595,Jensen-Vang,Fiji,Europe,0.1,Low
SUP-070596,"Gibson, Stewart and Taylor",Swaziland,Americas,0.3,Low
SUP-070597,Villarreal LLC,Australia,Americas,4.5,Low
SUP-070598,Jackson Ltd,Ukraine,Africa,17.3,Low
SUP-070599,Perez and Sons,Turkey,Middle East,1.8,Low
SUP-070600,Craig-Sanders,Guernsey,Americas,60.7,Medium
SUP-070601,Foster-Green,Zimbabwe,Middle East,28.9,Low
SUP-070602,Jackson-Hall,Argentina,Middle East,0.2,Low
SUP-070603,"Martinez, Rhodes and Rodriguez",Pitcairn Islands,Asia,99.9,High
SUP-070604,Goodman PLC,Paraguay,Europe,0.0,
SUP-070605,"Eaton, Spence and Ortiz",New Caledonia,Asia,0.4,Low
SUP-070606,Sullivan PLC,Solomon Islands,Europe,0.1,Low
SUP-070607,"Walton, Frye and Boyer",Montserrat,Africa,5.7,Low
SUP-070608,Henry PLC,Germany,Asia,0.0,
SUP-070609,Owen and Sons,Hungary,Middle East,1.9,Low
SUP-070610,Malone Group,Canada,Americas,0.8,Low
SUP-070611,Levy Group,United Kingdom,Africa,42.9,Medium
SUP-070612,Woods Inc,Mauritius,Europe,85.6,High
SUP-070613,"Moore, King and Davies",Guinea,Asia,0.4,Low
SUP-070614,Cohen and Sons,Afghanistan,Africa,0.1,Low
SUP-070615,"Hoffman, Love and Hall",Antigua and Barbuda,Asia,44.1,Medium
SUP-070616,Colon-Dorsey,Madagascar,Middle East,23.6,Low
SUP-070617,"Snyder, Singh and Rodriguez",Bahrain,Asia,17.3,Low
SUP-070618,Young-Knight,Czech Republic,Europe,21.8,Low
SUP-070619,Carpenter-Adams,Syrian Arab Republic,Europe,0.0,
SUP-070620,Harrell LLC,Ghana,Americas,2.8,Low
SUP-070621,Oliver-Campbell,Malaysia,Americas,0.8,Low
SUP-070622,Miller LLC,Greenland,Europe,96.6,High
SUP-070623,"Byrd, Burton and Perry",Saint Vincent and the Grenadines,Europe,0.7,Low
SUP-070624,"Franklin, Hebert and Rodriguez",United States of America,Europe,70.7,High
SUP-070625,Yu-Mitchell,South Africa,Africa,2.7,Low
SUP-070626,Garcia and Sons,Morocco,Asia,9.0,Low
SUP-070627,Marsh Inc,Philippines,Africa,0.1,Low
SUP-070628,Castillo LLC,Guernsey,Middle East,7.6,Low
SUP-070629,"Rivas, Davis and Parker",Micronesia,Americas,16.6,Low
SUP-070630,Ruiz-Price,Honduras,Asia,6.7,Low
SUP-070631,Adams and Sons,Bulgaria,Americas,0.1,Low
SUP-070632,"Bradshaw, Dickerson and Lee",Uzbekistan,Middle East,0.1,Low
SUP-070633,"Russell, Wilson and Strong",Malaysia,Europe,10.8,Low
SUP-070634,Williams and Sons,Hong Kong,Americas,0.1,Low
SUP-070635,"Nelson, Bryan and Baker",Samoa,Europe,6.8,Low
SUP-070636,Rowe-Spence,Armenia,Americas,3.1,Low
SUP-070637,Smith Group,Botswana,Middle East,4.3,Low
SUP-070638,"Randall, Vargas and Spencer",Belize,Americas,0.6,Low
SUP-070639,Chavez Group,Nigeria,Middle East,0.2,Low
SUP-070640,Holt Group,Denmark,Asia,52.8,Medium
SUP-070641,James LLC,Mexico,Africa,0.4,Low
SUP-070642,Hunt and Sons,Yemen,Middle East,0.1,Low
SUP-070643,Lopez Ltd,South Africa,Americas,2.4,Low
SUP-070644,Crawford PLC,Sierra Leone,Asia,1.0,Low
SUP-070645,"Miller, Jones and Jackson",Saint Vincent and the Grenadines,Middle East,0.0,
SUP-070646,Cohen-Walker,Namibia,Americas,0.9,Low
SUP-070647,Riley-Rodriguez,Greece,Middle East,0.1,Low
SUP-070648,Johnson-Fitzgerald,Lebanon,Middle East,0.0,
SUP-070649,Hurst-Keith,Bahamas,Europe,0.0,
SUP-070650,George and Sons,Guinea,Americas,14.8,Low
SUP-070651,Payne LLC,Algeria,Africa,7.0,Low
SUP-070652,"Cunningham, Fuller and Williamson",Korea,Middle East,0.6,Low
SUP-070653,"Hamilton, Marshall and Richardson",Mauritania,Asia,0.9,Low
SUP-070654,Tucker-Chapman,Bulgaria,Americas,0.0,
SUP-070655,White and Sons,Pakistan,Africa,0.0,
SUP-070656,Ellis LLC,Zambia,Americas,0.0,
SUP-070657,"White, Jacobs and Kent",Niger,Africa,0.5,Low
SUP-070658,"Roy, Franklin and Blackwell",Cuba,Africa,0.0,
SUP-070659,"Bates, Shaw and Allen",Faroe Islands,Middle East,0.0,
SUP-070660,"Carlson, Brown and Whitehead",Bosnia and Herzegovina,Europe,0.0,
SUP-070661,Hester-Johnston,Brazil,Americas,0.2,Low
SUP-070662,Benson Inc,Niue,Asia,27.8,Low
SUP-070663,Hall LLC,Libyan Arab Jamahiriya,Asia,0.0,
SUP-070664,Shelton and Sons,Montserrat,Europe,2.0,Low
SUP-070665,Kelly Inc,Vietnam,Asia,1.4,Low
SUP-070666,"Robertson, Jones and Cooper",Trinidad and Tobago,Americas,0.1,Low
SUP-070667,Smith Ltd,Gibraltar,Asia,0.2,Low
SUP-070668,Taylor and Sons,Gabon,Americas,2.8,Low
SUP-070669,"Lopez, Peterson and Vincent",Sao Tome and Principe,Africa,0.7,Low
SUP-070670,Shepard-Fischer,Mauritius,Middle East,0.0,
SUP-070671,"Stevenson, Best and Robinson",Tanzania,Europe,0.0,
SUP-070672,Lee-Snyder,South Georgia and the South Sandwich Islands,Europe,0.7,Low
SUP-070673,Parks Inc,Bouvet Island (Bouvetoya),Asia,9.4,Low
SUP-070674,Jones-Carroll,Belgium,Americas,98.3,High
SUP-070675,Moore-Adams,Albania,Middle East,0.1,Low
SUP-070676,"Peterson, Sanders and Shah",Equatorial Guinea,Asia,5.5,Low
SUP-070677,Flores Ltd,Papua New Guinea,Middle East,20.1,Low
SUP-070678,Lara Ltd,United Arab Emirates,Americas,9.2,Low
SUP-070679,Summers-Williams,Myanmar,Asia,0.9,Low
SUP-070680,Sanchez-Bates,Kuwait,Asia,0.4,Low
SUP-070681,"Sanchez, Johnson and Bates",Jamaica,Middle East,0.0,
SUP-070682,Lee-Robbins,Grenada,Asia,0.2,Low
SUP-070683,Riley and Sons,Slovenia,Middle East,2.8,Low
SUP-070684,Brooks-Johnston,Congo,Americas,0.1,Low
SUP-070685,"Hardin, Griffin and Hudson",Northern Mariana Islands,Middle East,18.9,Low
SUP-070686,Goodwin-Eaton,Niue,Americas,3.4,Low
SUP-070687,"Graham, Cook and Rivera",San Marino,Americas,0.1,Low
SUP-070688,"Lewis, Nguyen and Thompson",Belgium,Africa,0.4,Low
SUP-070689,"Davis, Grant and Ryan",Central African Republic,Middle East,7.6,Low
SUP-070690,Porter-Lee,Grenada,Europe,46.7,Medium
SUP-070691,"Newton, Bryant and Price",Brazil,Africa,26.0,Low
SUP-070692,"Hopkins, Brown and Wiggins",Liberia,Africa,40.3,Medium
SUP-070693,Day-Rice,Qatar,Middle East,15.3,Low
SUP-070694,"Todd, Warren and Clements",Montenegro,Africa,0.1,Low
SUP-070695,"Dennis, Bautista and Rocha",United States Minor Outlying Islands,Africa,0.1,Low
SUP-070696,Holder Ltd,Myanmar,Asia,0.2,Low
SUP-070697,Rocha-Sanchez,Algeria,Americas,0.0,
SUP-070698,"Reynolds, Simmons and Tyler",North Macedonia,Europe,4.6,Low
SUP-070699,"Alexander, Nash and Hernandez",Finland,Middle East,0.0,
SUP-070700,Wilson-Gallegos,Belarus,Asia,1.0,Low
SUP-070701,"Simmons, Turner and Barber",Guyana,Europe,6.4,Low
SUP-070702,Dunn LLC,Tajikistan,Europe,96.9,High
SUP-070703,Khan-Johnson,Saint Vincent and the Grenadines,Asia,0.0,
SUP-070704,Perez Group,Malta,Middle East,99.9,High
SUP-070705,"Armstrong, Brown and Waller",Turks and Caicos Islands,Americas,0.0,
SUP-070706,"Rojas, Lewis and Shah",Micronesia,Asia,99.5,High
SUP-070707,Nelson Group,Turks and Caicos Islands,Africa,5.2,Low
SUP-070708,Lee Group,Ukraine,Europe,95.4,High
